pos,flw,flg,bl,pic,lin,cl,cz,ni,erl,erc,lt,hc,pr,fo,cs,pi,class
0,350,7200,13,1,0,0,0,0,0,0,0,0,0,0,1,0,i
9,123,5000,0,1,0,11,0.2222222239,0.2220000029,19.329999924,0.5400000215,0,0,0,0,0.0277779996,718.93280029,i
0,456,7300,11,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,117,7400,0,1,0,7,0.400000006,0,37.950000763,3.5899999142,0.200000003,0,0,0,0,1099.9991455,i
50,292,7200,148,1,1,61,0.1666666716,0.1110000014,15.960000038,0.400000006,0.3889999986,0.7220000029,0,0,0.0477509983,629.36260986,a
45,217,7500,0,1,0,12,0.277777791,0,8.8800001144,0.150000006,0.1110000014,0.0560000017,0,0,0.0691329986,1074.6987305,a
0,15,430,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
0,567,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
2,109,7300,0,1,0,0,1,1,43.580001831,3.6700000763,0.5,0,0,0,1,0.3115279973,i
6,209,7500,66,1,0,47,0.3333333433,0.3330000043,24.959999084,1.6699999571,0.3330000043,0.3330000043,0,0,0,1527.883667,a
1,156,7100,134,1,0,0,1,1,51.919998169,1.2799999714,0,0,0,0,0,0,i
0,81,3700,30,0,1,0,0,0,0,0,0,0,0,0,1,0,i
10,124,7500,0,1,0,21,0,0,64.029998779,1.6100000143,0,0,0,0.3000000119,0.015168,442.23696899,s
17,58,7400,0,1,0,20,0.3529411852,0.8820000291,25.25,0.9100000262,0,1.5880000591,0,0,0.1592539996,4.4459152222,s
26,1400,7500,164,1,0,0,0.944444418,0,0.1899999976,0,0.1669999957,0,0,0,0.8888890147,47.264350891,a
80,5100,7500,112,1,1,56,0.1111111119,0.2220000029,10.909999847,0.0799999982,0.2220000029,0.1110000014,0,0,0.0350090005,666.71160889,a
2,49,7400,46,1,0,9,0,0,142.86000061,3.0599999428,0,0,0,0,0,4.1636109352,i
29,55,7300,30,1,1,8,0.2222222239,0.1669999957,14.550000191,0.5099999905,0,0,0,0,0.0288120005,297.77542114,a
0,21,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
3,201,7400,0,0,0,223,0.3333333433,0.6669999957,23.049999237,0.1700000018,0,9.6669998169,0,20,0.3333329856,112.44916534,s
10,160,7300,0,0,0,0,1,0,10.68999958,0.6299999952,0,0,0,0,1,35.954639435,i
1,227,6900,26,0,0,0,1,0,22.909999847,0.4399999976,0,0,0,0,0,0,i
45,616,7500,8,1,0,1,0.944444418,0.3330000043,4.5199999809,0.0500000007,0,0,0,0,0.8888890147,333.32324219,a
1,81,7400,0,1,0,0,1,1,96.300003052,7.4099998474,0,0,0,0,0,0,i
0,272,7500,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
7,67,7000,0,1,0,31,0.1428571492,0.2860000134,23.670000076,1.4900000095,0.4289999902,0.2860000134,0,0,0.0363340005,1576.1435547,i
1,83,7400,0,1,0,0,1,0,284.33999634,2.4100000858,0,0,0,0,0,0,i
35,168,7300,107,1,0,12,0.555555582,0.2220000029,8.6599998474,0.3300000131,0,0,0,0,0.2410130054,138.27986145,s
0,47,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
12,107,7300,15,1,0,7,0.4166666567,0.1669999957,22.979999542,0.8600000143,0.0829999968,0,0,0,0.151515007,2443.8024902,a
197,383,7400,22,1,1,12,0.6666666865,0.3889999986,4.4400000572,0.0900000036,0.0560000017,0.2779999971,0,0,0.2941179872,1183.1141357,s
15,137,7300,0,1,0,0,1,0.200000003,17.959999084,0.3400000036,0,0,0,0,1,296.27584839,a
4,851,7400,12,1,1,174,0,0,15.539999962,1.0900000334,1,6,0,2.5,0.2606770098,293.43994141,s
10,188,6300,58,1,0,3,0.8000000119,0.1000000015,7.2899999619,0.1099999994,0,0,0,0,0.6222220063,338.48092651,i
5,258,7300,0,1,0,162,0,0,46.979999542,1.3999999762,0.200000003,2,0.8000000119,0,0.1936459988,1132.8964844,s
76,884,2200,75,1,0,41,0.055555556,0.1669999957,11.510000229,0.2800000012,0,0,0,0,0.0368129984,132.84292603,a
0,144,7300,13,1,0,0,0,0,0,0,0,0,0,0,1,0,i
0,366,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
21,232,7300,0,1,0,13,0.6666666865,0.1110000014,4.8099999428,0.1000000015,0,0,0,0,0.4342199862,79.83253479,s
0,168,7500,19,1,0,0,0,0,0,0,0,0,0,0,1,0,i
12,60,7400,0,1,0,0,1,0,20.829999924,0.2800000012,0,0,0,0,1,661.38018799,a
74,86,7500,0,1,0,101,0.055555556,0.1669999957,6.5900001526,0.1299999952,0,0.7779999971,0,0,0.1806969941,144.86390686,a
0,347,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
2,463,7300,0,1,0,26,0.5,0,21.709999084,1.1900000572,0,0.5,0,0,0,672.8416748,i
12,574,7300,77,1,0,42,0.3333333433,0.0829999968,4.8299999237,0.150000006,0.0829999968,0,0,0,0.114666,227.63360596,a
6,10700,7300,50,1,0,47,0.1666666716,0,6.6500000954,0.4600000083,0,0,0,0,0.0978910029,1089.0332031,a
5,35,7400,0,1,0,0,1,0.400000006,142.86000061,4,0,0,0,0,1,60.148334503,i
14,146,7400,157,1,0,1,0.928571403,0.0710000023,18.590000153,0.7799999714,0,0,0,0,0.8571429849,516.20928955,a
7,47,7500,0,0,0,5,0.8571428657,0,33.130001068,1.2200000286,0,0,0,0,0.7142860293,120.20015717,i
5,65,7300,0,1,0,25,0.200000003,0,47.380001068,3.3800001144,0,0,0,0,0.01291,360.7611084,i
20,155,7500,116,1,1,42,0.4444444478,0,11.829999924,0.3899999857,0,1.7220000029,0,0.2779999971,0.2222640067,141.80133057,s
0,25,7300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
7,103,7300,0,1,0,0,1,0,26.069999695,0.9700000286,0,0,0,0,1,187.1537323,i
1,161,7400,42,1,0,42,0,0,61.490001678,3.1099998951,0,0,0,1,0,0,s
2,143,7300,92,1,0,38,0,0,53.5,1.0499999523,0,0,0,0,0,96.579864502,i
3,93,7500,0,1,0,12,0.3333333433,0.3330000043,25.809999466,0.7200000286,0,0.6669999957,0,1,0,1055.4116211,s
35,206,7300,41,1,0,26,0.1111111119,0.0560000017,18.850000381,0.9200000167,0.1669999957,0.1110000014,0,0,0.0223159995,978.1651001,a
47,475,7300,97,1,1,319,0,0.4440000057,7.3699998856,0.5,0.2779999971,0.8330000043,0,0,0.0819609985,151.83099365,a
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,i
0,284,6200,22,0,0,0,0,0,0,0,0,0,0,0,1,0,i
0,131,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
26,281,7300,0,1,0,69,0.1111111119,0.3889999986,30.819999695,0.4699999988,0.0560000017,3.9440000057,0,1.6670000553,0.0163770001,358.99441528,s
87,3900,2000,37,1,0,34,0,0,4.2300000191,0.0099999998,0.1669999957,0.1110000014,0,0,0.0498570018,223.04289246,a
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,i
43,237,7500,0,1,0,1,0.944444418,0.1110000014,8.7899999619,0.2300000042,0,0,0,0,0.8888890147,354.02038574,a
0,46,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
0,913,7500,193,1,0,0,0,0,0,0,0,0,0,0,1,0,i
6,94,3100,20,1,0,0,1,0.6669999957,17.200000763,1.0599999428,0,0,0,0,1,699.36645508,i
13,882,6600,56,1,0,12,0.4615384638,0.6919999719,14.329999924,0.7799999714,0.7689999938,0,0,0,0.1963620037,531.94366455,a
21,193,4700,46,1,0,8,0.777777791,0.2220000029,55.840000153,1.5,0.3330000043,0,0,0,0.5947710276,320.14575195,s
58,267,7300,0,1,0,48,0.277777791,0,10.529999733,0.2099999934,0,0.0560000017,0,0.2220000029,0.0888800025,182.7243042,s
39,413,7300,12,1,0,29,0.1111111119,0.8330000043,8.5799999237,0.1199999973,0,0.1110000014,0,0,0.0071390001,164.78701782,a
1,87,7300,0,1,0,0,1,0,127.58999634,5.75,0,0,0,0,0,0,i
18,186,7400,118,1,0,0,1,0.2779999971,14.399999619,0.4199999869,0,0,0,0,1,215.71958923,a
0,97,7300,6,1,0,0,0,0,0,0,0,0,0,0,1,0,i
12,1900,2300,23,1,0,41,0.0833333358,0.4169999957,17.120000839,1.1599999666,0.25,0,0,0,0.0157030001,883.52874756,a
0,58,7200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
1,36,7500,0,0,0,0,1,0,138.88999939,5.5599999428,0,0,0,0,0,0,i
26,107,7300,159,1,0,165,0.5,0.1669999957,36.759998322,1.6100000143,0.7220000029,1.5559999943,0,0.1669999957,0.4185450077,170.512146,s
39,610,7100,0,1,0,10,0.555555582,0.2220000029,10.5,0.7699999809,0,0.0560000017,0,0,0.3210540116,240.82180786,s
21,146,7500,0,1,0,4,0.8333333135,0.0560000017,18.760000229,0.5699999928,0.0560000017,0,0,0,0.6862750053,450.69754028,a
5,106,7300,0,1,0,0,1,0,33.020000458,0.75,0,0,0,0,1,897.71069336,i
1,329,7200,30,1,0,0,1,0,75.379997253,1.5199999809,0,0,0,0,0,0,i
41,222,7400,176,1,0,3,0.8333333135,0.3889999986,26.649999619,0.6999999881,0.3330000043,0,0,0,0.6862750053,239.61819458,a
50,283,7300,17,1,1,3,0.777777791,0.1110000014,6.0300002098,0.2599999905,0.5,0,0,0,0.5947710276,500.68566895,a
0,31,7500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
18,380,7500,38,1,0,26,0,0.7220000029,12.529999733,0.8000000119,0.0560000017,0,0,0,0.0142299999,323.79544067,a
53,892,7400,108,1,0,11,0.2222222239,0.5,8.3599996567,0.0599999987,0,0.1669999957,0,0,0.0560400002,144.32479858,a
8,120,7300,0,1,0,20,0,0,24.790000916,1.3500000238,0,0,0,0,0.0315669999,625.12286377,i
0,26,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
1,72,7500,0,1,0,7,0,0,220.83000183,11.109999657,1,1,0,0,0,0,i
11,98,7500,0,1,0,89,0.0909090936,0.5450000167,16.700000763,0.2800000012,0,0,0,0,0.0191079993,26.024242401,a
29,187,5100,30,1,0,10,0.6111111045,0.7220000029,6.8000001907,0.6200000048,0,0.0560000017,0.0560000017,0.1110000014,0.3632780015,258.23660278,s
86,253,5800,0,1,0,28,0.1111111119,0.5559999943,4.7899999619,0.4199999869,0,0,0,0.1669999957,0.0202389993,292.73873901,a
12,87,7500,0,1,0,8,0.6666666865,0,11.109999657,1.6299999952,0,0,0,0,0.4242419899,461.66036987,s
1,79,7400,0,1,0,36,0,0,91.13999939,5.0599999428,0,0,0,0,0,0,i
0,1400,7400,39,0,1,0,0,0,0,0,0,0,0,0,1,0,i
7,156,7400,21,1,0,0,1,0,41.209999084,1.4700000286,0,0,0,0,1,2138.2424316,i
16,90,7500,50,1,0,29,0.5,0.1879999936,17.079999924,0.2800000012,0,0.063000001,0,0,0.2527450025,12.076318741,s
4,334,7400,31,1,0,73,0.75,0,23.579999924,1.4199999571,0.25,0,0,0,0.5,3807.3442383,s
12,217,7300,0,1,0,0,1,0.0829999968,20.659999847,0.7300000191,0,0,0,0,1,1545.0245361,a
9,276,5800,23,1,0,17,0.1111111119,0.8889999986,16.260000229,1.2899999619,0.5559999943,0.2220000029,0,0,0.0706309974,1230.0661621,a
32,966,4100,79,1,0,110,0,0,7.8899998665,0.1199999973,0,1.7779999971,0.0560000017,0.6110000014,0.0436110012,415.71878052,s
11,502,3900,140,1,0,115,0.6363636255,0,3.0799999237,0.1800000072,0.0909999982,0,0,0.5450000167,0.3832379878,1185.4787598,s
186,141,7300,18,1,0,0,1,0,13.239999771,0.1599999964,0.0560000017,0,0,0,1,3.9283950329,s
53,256,7400,0,1,0,17,0.5,0,9.8999996185,0.3000000119,0.2220000029,0,0,0,0.2441059947,264.51846313,s
2,423,7100,52,1,0,0,1,0.5,24,1.6499999762,0.5,0,0,0,1,97.750556946,i
17,302,7400,78,1,0,52,0.1176470593,0.6470000148,8.3000001907,0.349999994,0.4120000005,1.0590000153,0,0,0.0838529989,659.72418213,a
22,555,7200,0,1,0,64,0.722222209,0,10.789999962,1.1000000238,0.7220000029,0.4440000057,0,0,0.5098040104,632.43444824,s
0,46,7500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
8,60,7500,47,1,0,19,0.5,0.25,406.45999146,2.7100000381,0.125,0,0,0,0.2142859995,216.13586426,s
17,160,7500,0,1,0,0,0.9411764741,0,16.579999924,1.1000000238,0,0,0,0,0.8823530078,95.203086853,a
45,198,7300,0,1,0,8,0.6666666865,0.1110000014,12.229999542,0.3899999857,0,0,0,0,0.4340409935,54.043178558,s
25,724,7400,0,1,0,3,0.777777791,0,11.699999809,1.8500000238,0.6110000014,0,0,0,0.6013069749,277.28634644,a
2,376,7400,0,0,0,15,0,0,41.759998322,0.8000000119,0,0,0,0,0,888.59265137,i
3,143,7400,18,1,1,0,1,0,11.420000076,0.6999999881,0,0,0,0,1,0.0574069992,i
0,114,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
32,680,6300,0,1,1,1627,0,0,2.9100000858,0.150000006,0,0,0,0,0.8550090194,330.50305176,s
2,260,6600,16,1,0,26,0,0,30.379999161,16.920000076,1,2,0,0,0,0,i
0,61,7300,80,1,1,0,0,0,0,0,0,0,0,0,1,0,i
0,38,7500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
212,3000,6700,50,1,1,922,0,0,1.7799999714,0.0399999991,0.5,1.3890000582,0.0560000017,0,0.5444110036,31.856203079,s
0,26,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
0,74,7400,16,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,130,1100,13,1,0,2,0.8000000119,0,73.690002441,1.0800000429,0,0,0,0,0.6000000238,1707.6813965,i
17,91,7500,41,1,0,8,0.5882353187,0.2349999994,15.840000153,0.7799999714,0,0,0,0,0.2677080035,146.57038879,s
1,37,7300,0,1,0,0,1,0,340.54000854,5.4099998474,0,0,0,0,0,0,i
1,54,7500,0,1,0,0,1,0,190.74000549,7.4099998474,0,0,0,0,0,0,i
38,9300,7400,0,1,0,19,0.055555556,0.0560000017,0.1299999952,0,0,0,0,0.0560000017,0,39.636142731,a
0,23,5000,11,1,0,0,0,0,0,0,0,0,0,0,1,0,i
94,362,7200,14,1,0,10,0.3333333433,0.1110000014,10.699999809,0.2899999917,0.2779999971,0.2779999971,0,0,0.1097019985,544.34362793,a
156,244,7100,72,1,0,32,0.055555556,0.0560000017,4.9899997711,0.1599999964,0,1.8890000582,0,0,0.0635309964,54.183010101,a
11,67,7500,55,1,0,0,1,1,22.659999847,0.6800000072,0,0,0,0,0.8181819916,4.5035858154,s
103,289,6900,88,1,0,25,0.2222222239,0.3889999986,12.93999958,0.3700000048,0,0.6110000014,0,0,0.0459459983,176.7146759,a
26,447,7500,0,1,0,199,0.1111111119,0.1110000014,9.970000267,0.3400000036,0.0560000017,2.2219998837,0,0.0560000017,0.1077219993,629.89923096,a
0,552,7400,102,1,0,0,0,0,0,0,0,0,0,0,1,0,i
0,237,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
12,1100,7500,0,1,0,16,0.1666666716,0.0829999968,4.2800002098,0.1199999973,0.0829999968,0,0,0.0829999968,0.0195250008,1310.3436279,a
12,491,7200,5,1,0,15,0.5,0.1669999957,8.6400003433,0.4099999964,0.5830000043,0,0,0,0.2326299995,849.29504395,s
5,61,7300,0,1,0,21,0.200000003,0.200000003,42.950000763,2.2999999523,0,0,0,0,0.0269680005,802.39758301,i
0,85,4300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
8,281,2800,103,1,0,373,0,0.875,6.7600002289,0.2700000107,0.5,3.5,0,0.25,0.5060499907,15.037187576,s
4,45,7300,10,1,0,0,1,0.5,88.88999939,3.8900001049,0,0,0,0,1,80.221252441,i
5,82,7400,56,1,0,34,0.400000006,0,36.340000153,0.2399999946,1,0,0,0,0.1000000015,26.867944717,a
5,127,7400,110,1,0,90,0.200000003,0.400000006,35.909999847,2.2000000477,0,3.4000000954,0,0,0.0181629993,87.417114258,a
43,316,7500,187,1,0,5,0.6111111045,0,15.510000229,1.3500000238,0.1669999957,0.1110000014,0,0,0.3617880046,185.23336792,a
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
13,193,7500,109,1,0,5,0.3846153915,0.4620000124,25.790000916,0.3600000143,0,0,0,0,0.1410260051,648.64135742,a
1,184,7100,0,0,0,0,1,0,17.930000305,0,0,0,0,0,0,0,i
1,326,7300,0,1,0,52,0,0,6.1300001144,0.6100000143,0,0,1,0,0,0,s
0,157,7500,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
6,65,7400,116,1,0,2161,0,0,52.819999695,7.1799998283,0,0,0,0,0.6315410137,16.143796921,s
1,28,7400,0,0,0,0,1,0,521.42999268,17.86000061,0,0,0,0,0,0,i
0,0,0,0,1,0,23,0.277777791,0.1110000014,0,0,0,0.3889999986,0,0.0560000017,0.1619019955,471.27630615,i
42,462,7300,0,1,0,4,0.722222209,0.0560000017,3.6600000858,0.0500000007,0.2779999971,0,0,0,0.4313730001,1029.552002,a
1,34,7400,0,1,0,0,1,0,152.94000244,5.8800001144,0,0,0,0,0,0,i
28,183,7100,0,1,0,0,1,0,11.409999847,0.150000006,0,0,0,0,1,417.91134644,a
18,160,7300,0,1,0,26,0.3333333433,0.0560000017,10.449999809,0.7300000191,0.1669999957,0,0,0,0.0631109998,987.64007568,a
30,385,7200,0,1,0,28,0.277777791,0.2220000029,8.9600000381,0.3300000131,0.5,0.3889999986,0,0.2779999971,0.0963649973,1460.9161377,s
0,65,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
4,132,7300,0,1,0,15,0,0.5,37.5,0.3799999952,0,0,0,0.25,0.1422590017,1356.8405762,s
18,103,7300,133,1,0,7,0.6111111045,0,12.029999733,1.2400000095,0,0,0,0,0.1876170039,153.3916626,a
15,360,7400,0,0,0,155,0.200000003,0,8.6700000763,0.3000000119,0.0670000017,1.2669999599,0,0.7329999804,0.1951490045,150.59307861,s
0,581,7500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
39,1700,7100,169,1,1,43,0.277777791,0.1669999957,8.7299995422,0.0399999991,0,0,0,0,0.091711998,401.94662476,a
9,240,7500,166,1,0,19,0.4444444478,0,19.680000305,0.7900000215,0.2220000029,0.1110000014,0,0,0.0833330005,1279.3082275,a
0,44,7200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
1,126,7300,0,1,0,0,1,0,61.900001526,3.1700000763,0,0,0,0,0,0,i
3,51,7300,0,1,0,6,0.3333333433,0.3330000043,190.19999695,5.8800001144,0,0.3330000043,0,0,0,93.85333252,i
0,240,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
107,281,7500,160,1,0,212,0.055555556,0.2779999971,22.440000534,0.200000003,0,1.5,0,0.2779999971,0.3644810021,26.477006912,s
29,126,7400,67,1,0,61,0.1111111119,0,20.770000458,0.4399999976,0,0.3330000043,0,0,0.0142879998,199.44296265,a
0,628,7500,18,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,152,7400,0,1,0,0,1,0,12.760000229,0.9200000167,0,0,0,0,1,0.0119439997,i
551,887,7500,46,1,1,0,0,0,0,0,0,0,0,0,1,0,s
4,1600,7500,26,1,1,30,0.25,0,9.0799999237,0.2300000042,0,0.25,0,0,0,2304.3364258,a
11,56,7400,288,1,1,22,0.8181818128,0,28.729999542,0,0,0,0,0,0.6559010148,132.91073608,s
0,0,0,0,1,0,3,0.722222209,0.6110000014,0,0,0.0560000017,0,0,0,0.5098040104,121.60666656,i
25,183,7300,0,1,0,28,0.1111111119,0.1110000014,8.3500003815,0.2099999934,0,0.0560000017,0,0.0560000017,0.0478349999,304.33218384,a
38,73,7400,6,1,0,0,1,0,3.5,0.150000006,0,0,0,0,1,113.25901031,a
7,66,7300,91,1,0,7,0.1428571492,0.1430000067,39.61000061,1.7300000191,0.1430000067,0,0,0,0,53.659561157,i
78,462,7400,110,1,0,17,0.3333333433,0.2779999971,3.8599998951,0.1800000072,0,0.0560000017,0,0.0560000017,0.1118630022,53.41211319,a
2,213,7500,19,1,0,114,0.5,0.5,138.5,1.1699999571,0.5,14.5,0,0,0,255.30097961,s
15,58,7500,0,1,0,9,0.400000006,0.0670000017,23.559999466,1.2599999905,0.0670000017,0.0670000017,0,0,0.1428570002,57.290592194,a
5,105,7300,6,1,0,1163,0,0,28.760000229,0.7599999905,0,0,0,0,0.251688987,695.26885986,s
0,26,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
3,45,7500,24,1,0,74,0,1,71.849998474,5.1900000572,0,4.3330001831,0,0.6669999957,0.039841,79.234909058,s
18,154,7300,150,1,0,410,0.055555556,0.1110000014,6.7100000381,0.1800000072,0,0,0,0,0.4072090089,7.5621137619,s
90,149,6700,15,1,0,7,0.5,0,5.6700000763,0.1899999976,0,0,0,0.0560000017,0.1830070019,472.65396118,a
1,125,7300,10,1,0,0,1,0,189.6000061,3.2000000477,0,0,0,0,0,0,i
14,127,7400,78,1,0,31,0.0714285746,0.0710000023,28.680000305,0.6200000048,0.0710000023,0.0710000023,0,0,0.0155419996,46.00958252,a
3,137,7500,0,1,0,119,0,0,32.599998474,1.2200000286,0,1.3329999447,0,0,0.4802240133,3.3429629803,s
0,131,4300,17,1,0,0,0,0,0,0,0,0,0,0,1,0,i
9,164,6900,18,1,0,1,0.8888888955,0,10.699999809,0.75,0,0,0,0,0.7777780294,605.32720947,i
1,56,7400,0,1,0,3,1,0,173.21000671,7.1399998665,1,0,0,0,0,0,i
0,88,7400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
12,656,7400,0,1,0,0,0.9166666865,0.1669999957,10.199999809,0.2399999946,0.3330000043,0,0,0,0.8333330154,1930.0227051,a
2,55,7500,0,1,0,15,0.5,0,104.55000305,35.450000763,0,0.5,0,0,0,33.045276642,i
3,58,7400,5,1,0,0,1,0,60.919998169,2.8699998856,0,0,0,0,1,0.0079629999,i
31,790,5900,150,1,0,25,0.5,0,5.7399997711,0.3000000119,0.4440000057,0.1110000014,0,0,0.1159949973,304.33880615,a
131,360,7300,37,1,0,17,0.555555582,0.1669999957,5.9899997711,0.1199999973,0,0,0,0,0.2360340059,77.516067505,s
213,202,4900,137,1,1,11,0.8333333135,0,6.4600000381,0.2199999988,0.1669999957,0,0,0,0.6010829806,74.907684326,s
4,99,4800,0,1,0,2,0.75,0,16.409999847,0.25,0,0,0,0,0.5,392.10491943,i
6,153,7300,86,1,0,3,0.6666666865,0,20.700000763,0.5400000215,0.1669999957,0.1669999957,0,0,0.400000006,9.2257413864,i
1,98,7300,0,1,0,30,0,0,76.529998779,2.0399999619,0,0,0,0,0,0,i
0,161,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
15,265,7400,0,1,0,84,0.1333333403,0.200000003,22.620000839,0.9300000072,0.7329999804,2.5329999924,0,0.400000006,0.0269220006,277.02746582,s
29,201,7500,178,1,0,31,0.1666666716,0.0560000017,17.38999939,0.5,0.7779999971,0,0,0,0.0711759999,36.031173706,a
0,66,2700,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
5,128,7400,143,0,0,46,0.200000003,0.6000000238,22.5,1.7200000286,0,0,0,0,0.1700720042,260.00717163,a
6,299,7300,0,1,0,0,1,0,59.36000061,0.4499999881,0,0,0,0,1,901.78674316,i
21,352,7400,5,1,0,21,0.1666666716,0,8.1000003815,0.1700000018,0.2779999971,0,0,0.0560000017,0.0196080003,168.9861145,a
195,369,4200,63,1,0,28,0.2222222239,0.2220000029,4.0500001907,0.150000006,0,0.0560000017,0,0,0.0309050009,584.07733154,a
7,59,7400,0,1,0,2,0.571428597,0,33.900001526,1.2100000381,0,0,0,0,0.2857140005,882.8951416,i
64,99,7500,154,1,1,255,0.055555556,0.2220000029,26.209999084,1.5199999809,0,1.8329999447,0,0,0.1692990065,15.910941124,a
0,73,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
20,10400,7300,139,1,1,272,0,0.6669999957,0.25,0.0099999998,0,1.3329999447,0.1110000014,0,0.3141680062,131.86109924,s
34,220,6100,154,1,0,151,0,1,11.590000153,1.1100000143,0,1.1670000553,0,0.1669999957,0.1504829973,484.18173218,a
0,42,7400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
24,882,7500,109,1,0,117,0.277777791,0,7,0.4900000095,0.7220000029,0,0,0,0.1373939961,203.17877197,a
3,751,6400,160,1,0,13,0.3333333433,0,70.709999084,0.3600000143,0.3330000043,0,0,0,0.2721660137,1368.7341309,s
4,165,7400,0,1,0,0,1,0,29.090000153,0.7599999905,0,0,0,0,1,0.0138889998,i
4,46,7400,24,1,0,3,0.5,0,94.019996643,1.0900000334,0.75,0,0,0,0.1666669995,0.1088889986,i
10,38,7500,0,1,0,29,0.400000006,0.6000000238,25.790000916,1.0499999523,0,0,0,0.1000000015,0.1609490067,464.69012451,i
13,146,7300,40,1,1,30,0.6923077106,0.2310000062,17.760000229,1.4800000191,0,1.3079999685,0,0.1539999992,0.4818280041,196.6852417,s
6,265,7300,12,1,0,37,0,0.1669999957,26.040000916,0.6899999976,0,0,0,0,0,962.8505249,a
1,190,3300,268,1,0,394,0,0,91.580001831,22.629999161,0,0,0,0,0,0,i
10,45,6700,0,1,0,0,1,0,32.88999939,1.1100000143,0,0,0,0,1,631.98150635,i
34,491,7400,45,1,0,1,0.8888888955,0,2.2999999523,0,0,0,0,0,0.6862750053,587.10614014,a
130,18500,6800,141,1,0,55,0.055555556,0.6110000014,2.4400000572,0.0399999991,0,0.1110000014,0,0,0.5573509932,153.78555298,s
43,1100,7500,148,1,0,52,0,0,22.170000076,0.2800000012,0,0.2220000029,0,0.0560000017,0.0407200009,746.24334717,a
7,81,7400,18,1,0,172,0.2857142985,0,59.61000061,2.4700000286,0,10.857000351,0.1430000067,1.42900002,0.1265500039,289.91488647,s
35,227,7500,164,1,0,43,0.6111111045,0.0560000017,32.669998169,0.5099999905,0.5,0,0,0,0.3606700003,170.38407898,s
82,305,7300,0,1,0,29,0.6111111045,0.2779999971,6.5599999428,0.2399999946,0,0.8330000043,0,0,0.3959369957,471.42697144,s
6,47,7300,15,1,0,97,0,0,45.740001678,2.1300001144,0,0,0,0,0.0238240007,121.99689484,a
0,45,7300,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
23,116,7500,4,1,0,19,0.1666666716,0,11.729999542,0.1899999976,0,1.2220000029,0,0,0.1922010034,53.730476379,a
13,92,7500,0,1,0,2,0.9230769277,0,39.459999084,2.6800000668,0,0,0,0,0.8461539745,234.39929199,a
0,30,7500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,i
1,50,6700,0,1,0,0,1,0,126,8,0,0,0,0,0,0,i
8,329,7100,67,1,0,7,0.75,0,12.800000191,0.7200000286,0,1.125,0,0,0.5357139707,1907.6849365,s
0,287,7300,0,1,0,0,0,0,0,0,0,0,0,0,1,0,i
124,367,7200,0,1,0,237,0,0.1669999957,9.9300003052,0.150000006,1,0.2779999971,0,0,0.1707060039,157.39263916,a
17,234,7500,236,1,0,1,0.8823529482,0,20.190000534,1.6299999952,0,0,0,0,0.7720590234,57.015815735,a
149,671,7500,214,1,0,84,0.2222222239,0,51.439998627,0.9900000095,0.6669999957,0.1669999957,0,0,0.0233810004,293.71221924,a
0,1500,7400,181,0,0,0,0,0,0,0,0,0,0,0,1,0,i
112,330,7400,123,1,0,728,0,0,3.5699999332,0.150000006,0,0.2779999971,0,0,0.7492960095,0.4528859854,s
